id	molecularFormula	adduct	precursorFormula	NPC#pathway	NPC#pathway Probability	NPC#superclass	NPC#superclass Probability	NPC#class	NPC#class Probability	ClassyFire#most specific class	ClassyFire#most specific class Probability	ClassyFire#level 5	ClassyFire#level 5 Probability	ClassyFire#subclass	ClassyFire#subclass Probability	ClassyFire#class	ClassyFire#class Probability	ClassyFire#superclass	ClassyFire#superclass probability	ClassyFire#all classifications	featureId
153_Mat_2024_01_11_16_29_44_AlignmentResult_2023_09_152	C14H11NO3	[M - H]-	C14H11NO3	Alkaloids	0.7689037919044495	Anthranilic acid alkaloids	0.8053087592124939	Anthranillic acid derivatives	0.8136192560195923	Benzanilides	0.9841055274009705	Aromatic anilides	0.9770219922065735	Anilides	0.9778618216514587	Benzene and substituted derivatives	0.9999816417694092	Benzenoids	0.9999997615814209	Organic compounds; Benzoic acids and derivatives; Benzamides; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Anilides; Benzoyl derivatives; Organooxygen compounds; Carboxylic acid amides; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Secondary carboxylic acid amides; Benzene and substituted derivatives; Benzenoids; Benzoic acids; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Aromatic anilides; Benzanilides; Chemical entities	152
154_Mat_2024_01_11_16_29_44_AlignmentResult_2023_09_153	C14H11NO3	[M - H]-	C14H11NO3	Alkaloids	0.7830018401145935	Anthranilic acid alkaloids	0.8148376941680908	Anthranillic acid derivatives	0.8263600468635559	Benzanilides	0.9868221282958984	Aromatic anilides	0.9811639189720154	Anilides	0.9821128845214844	Benzene and substituted derivatives	0.999985933	Benzenoids	0.9999998807907104	Organic compounds; Benzoic acids and derivatives; Benzamides; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Anilides; Benzoyl derivatives; Organooxygen compounds; Carboxylic acid amides; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Secondary carboxylic acid amides; Benzene and substituted derivatives; Benzenoids; Benzoic acids; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Aromatic anilides; Benzanilides; Chemical entities	153
155_Mat_2024_01_11_16_29_44_AlignmentResult_2023_09_154	C13H22O4	[M - H]-	C13H22O4	Fatty acids	0.8801178932189941	Fatty Acids and Conjugates	0.9133644700050354	Dicarboxylic acids	0.9345420002937317	Long-chain fatty acids	0.5264250636100769	Long-chain fatty acids	0.5264250636100769	Fatty acids and conjugates	0.9755507707595825	Fatty Acyls	0.9645865559577942	Lipids and lipid-like molecules	0.9561132788658142	Organic compounds; Lipids and lipid-like molecules; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Branched fatty acids; Unsaturated fatty acids; Dicarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Long-chain fatty acids; Medium-chain fatty acids; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	154
156_Mat_2024_01_11_16_29_44_AlignmentResult_2023_09_155	C14H26O3	[M - H]-	C14H26O3	Fatty acids	0.8789461255073547	Fatty Acids and Conjugates	0.8737637996673584	Branched fatty acids	0.5259533524513245	Long-chain fatty acids	0.7407647967338562	Long-chain fatty acids	0.7407647967338562	Fatty acids and conjugates	0.9689607620239258	Fatty Acyls	0.9537807703018188	Lipids and lipid-like molecules	0.9579110145568848	Organic compounds; Lipids and lipid-like molecules; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Long-chain fatty acids; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	155
159_Mat_2024_01_11_16_29_44_AlignmentResult_2023_09_158	C15H30O2	[M - H]-	C15H30O2	Fatty acids	0.7770675420761108	Fatty Acids and Conjugates	0.6592791676521301	Hydroxy fatty acids	0.4162362515926361	Long-chain fatty acids	0.7168533802032471	Long-chain fatty acids	0.7168533802032471	Fatty acids and conjugates	0.9082955718040466	Fatty Acyls	0.9335805773735046	Lipids and lipid-like molecules	0.9494450092315674	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Long-chain fatty acids; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	158
160_Mat_2024_01_11_16_29_44_AlignmentResult_2023_09_159	C13H25NO3	[M - H]-	C13H25NO3	Fatty acids	0.6542348265647888	Fatty Acids and Conjugates	0.530663788	Amino fatty acids	0.4664944112300873	Amino acids	0.8697654604911804	Amino acids and derivatives	0.8495227098464966	"Amino acids, peptides, and analogues"	0.84714514	Carboxylic acids and derivatives	0.9953259229660034	Organic acids and derivatives	0.9986684322357178	"Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Ketones; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Branched fatty acids; Amino acids and derivatives; Monoalkylamines; Amino fatty acids; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Amines; Primary amines; Long-chain fatty acids; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Amino acids; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities"	159
161_Mat_2024_01_11_16_29_44_AlignmentResult_2023_09_160	C13H25NO3	[M - H]-	C13H25NO3	Fatty acids	0.5754632353782654	Small peptides	0.5220757126808167	Aminoacids	0.5271350145339966	Amino acids	0.9241342544555664	Amino acids and derivatives	0.9126124978065491	"Amino acids, peptides, and analogues"	0.9115347266197205	Carboxylic acids and derivatives	0.9936854243278503	Organic acids and derivatives	0.9978984594345093	"Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Ketones; Alpha-amino ketones; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Branched fatty acids; Amino acids and derivatives; Keto acids and derivatives; Monoalkylamines; Amino fatty acids; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Amines; Primary amines; Methyl-branched fatty acids; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Amino acids; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities"	160
162_Mat_2024_01_11_16_29_44_AlignmentResult_2023_09_161	C13H25NO3	[M - H]-	C13H25NO3	Fatty acids	0.7096904516220093	Fatty amides	0.5344367027282715	Amino fatty acids	0.2855410873889923	Amino acids	0.6241971254348755	Amino acids and derivatives	0.5466771721839905	"Amino acids, peptides, and analogues"	0.5435923337936401	Carboxylic acids and derivatives	0.9930904507637024	Organic acids and derivatives	0.9975812435150146	"Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Monoalkylamines; Carboxylic acid amides; Amino fatty acids; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Primary carboxylic acid amides; Carbonyl compounds; Amines; Primary amines; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Amino acids; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities"	161
163_Mat_2024_01_11_16_29_44_AlignmentResult_2023_09_162	C14H12O4	[M - H]-	C14H12O4	Polyketides	0.7207346558570862	Phloroglucinols	0.6540100574493408	Acyl phloroglucinols	0.6895536780357361	Benzophenones	0.9688647985458374			Benzophenones	0.9688647985458374	Benzene and substituted derivatives	0.9653381705284119	Benzenoids	0.9999984502792358	Organic compounds; Ketones; Benzophenones; Alkyl aryl ethers; Phenols; Resorcinols; Anisoles; Methoxyphenols; Ethers; Organic acids and derivatives; Benzoyl derivatives; Organooxygen compounds; Diphenylmethanes; Monocarboxylic acids and derivatives; Benzenediols; Carbonyl compounds; Benzene and substituted derivatives; Phenol ethers; Benzenoids; Aryl ketones; Vinylogous acids; Organic oxides; Methoxybenzenes; Hydrocarbon derivatives; Phenylketones; Aryl-phenylketones; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; 1-hydroxy-4-unsubstituted benzenoids; Phenoxy compounds; Chemical entities	162
164_Mat_2024_01_11_16_29_44_AlignmentResult_2023_09_163	C13H24O4	[M - H]-	C13H24O4	Fatty acids	0.9018774032592773	Fatty Acids and Conjugates	0.9505897164344788	Dicarboxylic acids	0.974128246	Medium-chain fatty acids	0.9143094420433044	Medium-chain fatty acids	0.9143094420433044	Fatty acids and conjugates	0.9880568981170654	Fatty Acyls	0.9868164658546448	Lipids and lipid-like molecules	0.9906103014945984	Organic compounds; Lipids and lipid-like molecules; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Dicarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Medium-chain fatty acids; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	163
165_Mat_2024_01_11_16_29_44_AlignmentResult_2023_09_164	C12H18N6	[M - H]-	C12H18N6	Alkaloids	0.82510376	Pseudoalkaloids	0.6047348976135254	Purine alkaloids	0.5862995982170105	Dialkylarylamines	0.5962561368942261	Tertiary amines	0.6635362505912781	Amines	0.8694485425949097	Organonitrogen compounds	0.9999682903289795	Organic nitrogen compounds	0.9998953342437744	Organic compounds; Organoheterocyclic compounds; Pyrimidines and pyrimidine derivatives; Organonitrogen compounds; Azoles; Aminopyrimidines and derivatives; Diazines; Amines; Tertiary amines; Tertiary alkylarylamines; Dialkylarylamines; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic nitrogen compounds; Chemical entities	164
166_Mat_2024_01_11_16_29_44_AlignmentResult_2023_09_165	C15H20O3	[M - H]-	C15H20O3	Terpenoids	0.9081436395645142	Sesquiterpenoids	0.8665962815284729	Bisabolane sesquiterpenoids	0.617272675	Sesquiterpenoids	0.5325324535369873			Sesquiterpenoids	0.5325324535369873	Prenol lipids	0.6068897247314453	Lipids and lipid-like molecules	0.5578463673591614	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Phenols; Prenol lipids; Organic acids and derivatives; Organooxygen compounds; Monocarboxylic acids and derivatives; Sesquiterpenoids; Carbonyl compounds; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	165
168_Mat_2024_01_11_16_29_44_AlignmentResult_2023_09_167	C15H22O3	[M - H]-	C15H22O3	Terpenoids	0.9273549318313599	Sesquiterpenoids	0.9380914568901062	Quadrane sesquiterpenoids	0.8821700811386108	Naphthofurans	0.6695650815963745					Naphthofurans	0.6695650815963745	Organoheterocyclic compounds	0.8760812878608704	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Lactones; Ketones; Alcohols and polyols; Prenol lipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Monocarboxylic acids and derivatives; Carboxylic acid esters; Naphthofurans; Carbonyl compounds; Cyclic ketones; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Cyclohexenones; Organic oxygen compounds; Chemical entities	167
169_Mat_2024_01_11_16_29_44_AlignmentResult_2023_09_168	C15H22O3	[M - H]-	C15H22O3	Terpenoids	0.6120472550392151	Sesquiterpenoids	0.6574243307113647	Simple phenolic acids	0.268667608	Benzoic acids	0.6641677618026733	Benzoic acids	0.6641677618026733	Benzoic acids and derivatives	0.5391116142272949	Benzene and substituted derivatives	0.8656591773033142	Benzenoids	0.9672930240631104	Organic compounds; Phenols; Benzoic acids and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Benzoyl derivatives; Organooxygen compounds; Monocarboxylic acids and derivatives; Carboxylic acids; Benzene and substituted derivatives; Benzenoids; Benzoic acids; Phenylpropanes; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	168
172_Mat_2024_01_11_16_29_44_AlignmentResult_2023_09_171	C15H22O3	[M - H]-	C15H22O3	Terpenoids	0.7674803733825684	Sesquiterpenoids	0.882427454	Eudesmane sesquiterpenoids	0.4192448556423187	Terpene lactones	0.5121951699256897			Terpene lactones	0.5121951699256897	Prenol lipids	0.7331260442733765	Lipids and lipid-like molecules	0.6966550946235657	"Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Lactones; Alcohols and polyols; Prenol lipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Carboxylic acid esters; Terpene lactones; Sesquiterpenoids; Carbonyl compounds; Enoate esters; Alpha,beta-unsaturated carboxylic esters; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities"	171
174_Mat_2024_01_11_16_29_44_AlignmentResult_2023_09_173	C15H22O3	[M - H]-	C15H22O3	Terpenoids	0.9064029455184937	Sesquiterpenoids	0.9680449366569519	Eudesmane sesquiterpenoids	0.6028022766113281	Sesquiterpenoids	0.8473917245864868			Sesquiterpenoids	0.8473917245864868	Prenol lipids	0.8624352812767029	Lipids and lipid-like molecules	0.7370959520339966	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Prenol lipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Monocarboxylic acids and derivatives; Carboxylic acids; Sesquiterpenoids; Carbonyl compounds; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	173
178_Mat_2024_01_11_16_29_44_AlignmentResult_2023_09_177	C15H24O3	[M - H]-	C15H24O3	Terpenoids	0.8824448585510254	Sesquiterpenoids	0.9309617877006531	Eudesmane sesquiterpenoids	0.9232193231582642	"Eudesmane, isoeudesmane or cycloeudesmane sesquiterpenoids"	0.9301539063453674	"Eudesmane, isoeudesmane or cycloeudesmane sesquiterpenoids"	0.9301539063453674	Sesquiterpenoids	0.8244737386703491	Prenol lipids	0.8791190981864929	Lipids and lipid-like molecules	0.874804676	"Organic compounds; Lipids and lipid-like molecules; Eudesmane, isoeudesmane or cycloeudesmane sesquiterpenoids; Alcohols and polyols; Prenol lipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Monocarboxylic acids and derivatives; Carboxylic acids; Cyclic alcohols and derivatives; Sesquiterpenoids; Secondary alcohols; Tertiary alcohols; Carbonyl compounds; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities"	177
179_Mat_2024_01_11_16_29_44_AlignmentResult_2023_09_178	C15H24O3	[M - H]-	C15H24O3	Terpenoids	0.7898237705230713	Sesquiterpenoids	0.9108278751373291	Valerenane sesquiterpenoids	0.2906191647052765	Sesquiterpenoids	0.6456068754196167			Sesquiterpenoids	0.6456068754196167	Prenol lipids	0.7891150712966919	Lipids and lipid-like molecules	0.8216863870620728	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Prenol lipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Monocarboxylic acids and derivatives; Carboxylic acids; Sesquiterpenoids; Carbonyl compounds; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	178
182_Mat_2024_01_11_16_29_44_AlignmentResult_2023_09_181	C15H24O3	[M - H]-	C15H24O3	Terpenoids	0.6000187397003174	Sesquiterpenoids	0.5775311589241028	Branched fatty acids	0.3182584047317505	Sesquiterpenoids	0.5091719031333923			Sesquiterpenoids	0.5091719031333923	Prenol lipids	0.741774857	Lipids and lipid-like molecules	0.9194337129592896	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Prenol lipids; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Branched fatty acids; Unsaturated fatty acids; Hydroxy fatty acids; Monocarboxylic acids and derivatives; Carboxylic acids; Sesquiterpenoids; Tertiary alcohols; Carbonyl compounds; Medium-chain fatty acids; Methyl-branched fatty acids; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	181
183_Mat_2024_01_11_16_29_44_AlignmentResult_2023_09_182	C15H24O3	[M - H]-	C15H24O3	Terpenoids	0.8453395962715149	Sesquiterpenoids	0.8843926787376404	Bergamotane sesquiterpenoids	0.17279551923274994	Sesquiterpenoids	0.589104414			Sesquiterpenoids	0.589104414	Prenol lipids	0.8468692898750305	Lipids and lipid-like molecules	0.8546029925346375	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Prenol lipids; Organic acids and derivatives; Carboxylic acids and derivatives; Primary alcohols; Organooxygen compounds; Hydroxy acids and derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Cyclic alcohols and derivatives; Sesquiterpenoids; Carbonyl compounds; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	182
185_Mat_2024_01_11_16_29_44_AlignmentResult_2023_09_184	C15H24O3	[M - H]-	C15H24O3	Terpenoids	0.8698906898498535	Sesquiterpenoids	0.8857628107070923	Eudesmane sesquiterpenoids	0.9009741544723511	"Eudesmane, isoeudesmane or cycloeudesmane sesquiterpenoids"	0.9397610425949097	"Eudesmane, isoeudesmane or cycloeudesmane sesquiterpenoids"	0.9397610425949097	Sesquiterpenoids	0.7975686192512512	Prenol lipids	0.8867473006248474	Lipids and lipid-like molecules	0.8979489803314209	"Organic compounds; Lipids and lipid-like molecules; Eudesmane, isoeudesmane or cycloeudesmane sesquiterpenoids; Alcohols and polyols; Prenol lipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Monocarboxylic acids and derivatives; Carboxylic acids; Cyclic alcohols and derivatives; Sesquiterpenoids; Tertiary alcohols; Carbonyl compounds; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities"	184
186_Mat_2024_01_11_16_29_44_AlignmentResult_2023_09_185	C15H24O3	[M - H]-	C15H24O3	Terpenoids	0.7703229784965515	Sesquiterpenoids	0.8285627365112305	Eudesmane sesquiterpenoids	0.32539069652557373	Sesquiterpenoids	0.5365083813667297			Sesquiterpenoids	0.5365083813667297	Prenol lipids	0.7097824215888977	Lipids and lipid-like molecules	0.8023012280464172	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Prenol lipids; Organic acids and derivatives; Carboxylic acids and derivatives; Primary alcohols; Organooxygen compounds; Monocarboxylic acids and derivatives; Carboxylic acids; Sesquiterpenoids; Carbonyl compounds; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	185
189_Mat_2024_01_11_16_29_44_AlignmentResult_2023_09_188	C15H26O3	[M - H]-	C15H26O3	Fatty acids	0.6819878816604614	Octadecanoids	0.6091801524162292	Other Octadecanoids	0.42712461948394775	Long-chain fatty acids	0.5839558243751526	Long-chain fatty acids	0.5839558243751526	Fatty acids and conjugates	0.9293232560157776	Fatty Acyls	0.8843609094619751	Lipids and lipid-like molecules	0.8988980054855347	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Unsaturated fatty acids; Hydroxy fatty acids; Monocarboxylic acids and derivatives; Carboxylic acids; Secondary alcohols; Carbonyl compounds; Long-chain fatty acids; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	188
190_Mat_2024_01_11_16_29_44_AlignmentResult_2023_09_189	C15H26O3	[M - H]-	C15H26O3	Fatty acids	0.582890511	Octadecanoids	0.5803700089454651	Hydroxy fatty acids	0.3400832712650299	Lineolic acids and derivatives	0.5748294591903687			Lineolic acids and derivatives	0.5748294591903687	Fatty Acyls	0.8883481621742249	Lipids and lipid-like molecules	0.9184972643852234	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Unsaturated fatty acids; Hydroxy fatty acids; Lineolic acids and derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Secondary alcohols; Carbonyl compounds; Medium-chain fatty acids; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	189
191_Mat_2024_01_11_16_29_44_AlignmentResult_2023_09_190	C15H26O3	[M - H]-	C15H26O3	Fatty acids	0.6973000764846802	Fatty Acids and Conjugates	0.5524312853813171	Branched fatty acids	0.5391847491264343	Long-chain fatty acids	0.56733638	Long-chain fatty acids	0.56733638	Fatty acids and conjugates	0.5868260264396667	Fatty Acyls	0.6612184047698975	Lipids and lipid-like molecules	0.6180315613746643	Organic compounds; Lipids and lipid-like molecules; Lactones; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Branched fatty acids; Unsaturated fatty acids; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Long-chain fatty acids; Fatty Acyls; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	190
193_Mat_2024_01_11_16_29_44_AlignmentResult_2023_09_192	C16H30O2	[M - H]-	C16H30O2	Fatty acids	0.944423258	Fatty Acids and Conjugates	0.8289583921432495	Unsaturated fatty acids	0.9139650464057922	Long-chain fatty acids	0.8553805947303772	Long-chain fatty acids	0.8553805947303772	Fatty acids and conjugates	0.9979242086410522	Fatty Acyls	0.9968795776367188	Lipids and lipid-like molecules	0.9961575865745544	Organic compounds; Lipids and lipid-like molecules; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Straight chain fatty acids; Unsaturated fatty acids; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Long-chain fatty acids; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	192
196_Mat_2024_01_11_16_29_44_AlignmentResult_2023_09_195	C14H21ClO2	[M - H]-	C14H21ClO2	Terpenoids	0.6929664015769958	Sesquiterpenoids	0.5804012417793274	Menthane monoterpenoids	0.33199527859687805	Phenylpropanes	0.6284626722335815			Phenylpropanes	0.6284626722335815	Benzene and substituted derivatives	0.904038668	Benzenoids	0.9386720657348633	Organic compounds; Phenols; Organohalogen compounds; Organooxygen compounds; Alkyl chlorides; Cresols; Organochlorides; Benzene and substituted derivatives; Benzenoids; Phenylpropanes; Alkyl halides; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; Chemical entities	195
197_Mat_2024_01_11_16_29_44_AlignmentResult_2023_09_196	C15H28O3	[M - H]-	C15H28O3	Fatty acids	0.5732809901237488	Fatty Acids and Conjugates	0.62411207	Branched fatty acids	0.5231665968894958	Branched fatty acids	0.5140899419784546	Branched fatty acids	0.5140899419784546	Fatty acids and conjugates	0.6568295359611511	Fatty Acyls	0.785409689	Lipids and lipid-like molecules	0.8314189910888672	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Branched fatty acids; Monocarboxylic acids and derivatives; Carboxylic acids; Tertiary alcohols; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	196
198_Mat_2024_01_11_16_29_44_AlignmentResult_2023_09_197	C15H28O3	[M - H]-	C15H28O3	Fatty acids	0.6780090928077698	Fatty Acids and Conjugates	0.7215290069580078	Branched fatty acids	0.5365033149719238	Long-chain fatty acids	0.7524864673614502	Long-chain fatty acids	0.7524864673614502	Fatty acids and conjugates	0.862983227	Fatty Acyls	0.877163291	Lipids and lipid-like molecules	0.922062874	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Branched fatty acids; Hydroxy fatty acids; Monocarboxylic acids and derivatives; Carboxylic acids; Tertiary alcohols; Carbonyl compounds; Long-chain fatty acids; Methyl-branched fatty acids; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	197
203_Mat_2024_01_11_16_29_44_AlignmentResult_2023_09_202	C16H32O2	[M - H]-	C16H32O2	Fatty acids	0.8333094716072083	Fatty Acids and Conjugates	0.7609619498252869	Unsaturated fatty acids	0.7097221612930298	Long-chain fatty acids	0.7683533430099487	Long-chain fatty acids	0.7683533430099487	Fatty acids and conjugates	0.9883990287780762	Fatty Acyls	0.9822741150856018	Lipids and lipid-like molecules	0.9875005483627319	Organic compounds; Lipids and lipid-like molecules; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Straight chain fatty acids; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Long-chain fatty acids; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	202
204_Mat_2024_01_11_16_29_44_AlignmentResult_2023_09_203	C11H18N2O5	[M - H]-	C11H18N2O5	Amino acids and Peptides	0.6267529726028442	Small peptides	0.4294918477535248	Dipeptides	0.3496089279651642	Alpha amino acids and derivatives	0.7162216305732727	Amino acids and derivatives	0.785152793	"Amino acids, peptides, and analogues"	0.7836130857467651	Carboxylic acids and derivatives	0.9293354153633118	Organic acids and derivatives	0.9964061379432678	"Organic compounds; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Monoalkylamines; Carboxylic acid derivatives; Carboxylic acids; Carbonyl compounds; Benzene and substituted derivatives; Amines; Primary amines; Organic oxides; Hydrocarbon derivatives; Amino acids; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities"	203
206_Mat_2024_01_11_16_29_44_AlignmentResult_2023_09_205	C14H26O4	[M - H]-	C14H26O4	Fatty acids	0.9024098515510559	Fatty Acids and Conjugates	0.9460330009460449	Dicarboxylic acids	0.9751582741737366	Medium-chain fatty acids	0.8975930213928223	Medium-chain fatty acids	0.8975930213928223	Fatty acids and conjugates	0.9870330095291138	Fatty Acyls	0.9860084652900696	Lipids and lipid-like molecules	0.9897687435150146	Organic compounds; Lipids and lipid-like molecules; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Dicarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Medium-chain fatty acids; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	205
207_Mat_2024_01_11_16_29_44_AlignmentResult_2023_09_206	C14H12O5	[M - H]-	C14H12O5	Polyketides	0.8322305679321289	Naphthalenes	0.6886729598045349	Naphthoquinones	0.48053470253944397	Naphthalenes	0.5948143005371094					Naphthalenes	0.5948143005371094	Benzenoids	0.9624019265174866	Organic compounds; Organoheterocyclic compounds; Naphthalenes; Tetralins; Ketones; Alcohols and polyols; Phenols; Organic acids and derivatives; Organooxygen compounds; Secondary alcohols; Carbonyl compounds; Polyols; Benzenoids; Quinones; Cyclic ketones; Aryl ketones; Vinylogous acids; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; 1-hydroxy-4-unsubstituted benzenoids; Chemical entities	206
